Date,Price,STH-Realised-Price,STH-MVRV
2023-11-29T00:00:00+00:00,37846.8531227352,31926.371701571527,1.1893491720554927
2023-11-30T00:00:00+00:00,37712.7114789597,32080.56236477909,1.1773985595132743
2023-12-01T00:00:00+00:00,38703.5536820573,32246.87832261926,1.1916077720422336
2023-12-02T00:00:00+00:00,39462.2799272355,32305.57952674744,1.2049962726852217
2023-12-03T00:00:00+00:00,39978.2226104617,32390.49362610595,1.2213572354487154
2023-12-04T00:00:00+00:00,41910.2994815897,32736.19927821757,1.2670064179054477
2023-12-05T00:00:00+00:00,44067.0054763296,33000.45933213802,1.2861516559356585
2023-12-06T00:00:00+00:00,43745.8343907072,33383.97101334845,1.3144203865318436
2023-12-07T00:00:00+00:00,43282.6182261835,33576.34751856812,1.297283650122413
2023-12-08T00:00:00+00:00,44205.0522089421,33764.984463151144,1.2938326082851574
2023-12-09T00:00:00+00:00,43740.0063927528,33863.89247334434,1.2998971062757465
2023-12-10T00:00:00+00:00,43732.7120900059,33917.6559126534,1.292078395085006
2023-12-11T00:00:00+00:00,41209.8947904734,33959.242976819216,1.2341937494094388
2023-12-12T00:00:00+00:00,41467.2735698422,34082.43528740193,1.218323140150782
2023-12-13T00:00:00+00:00,42939.0607583285,34167.86104189084,1.2186348510066334
2023-12-14T00:00:00+00:00,43033.1371560491,34307.84486153832,1.249943616095268
2023-12-15T00:00:00+00:00,41978.0970195792,34446.814335758725,1.2325574580808762
2023-12-16T00:00:00+00:00,42203.2140450029,34524.124237420394,1.2244868894944836
2023-12-17T00:00:00+00:00,41428.6657855056,34544.89167984125,1.2128148464986743
2023-12-18T00:00:00+00:00,42635.7331911163,34624.267549004784,1.1955180214208785
2023-12-19T00:00:00+00:00,42271.863025716,34782.80296066091,1.227430371217811
2023-12-20T00:00:00+00:00,43605.1555549386,34937.9229346771,1.236293930926908
2023-12-21T00:00:00+00:00,43870.2382340736,35063.58532064537,1.2470380956998457
2023-12-22T00:00:00+00:00,44009.5016551724,35200.14583007,1.244572542724403
2023-12-23T00:00:00+00:00,43768.8067518995,35287.156296388894,1.2384501426790284
2023-12-24T00:00:00+00:00,43097.8093258329,35354.25688114142,1.234187139425965
2023-12-25T00:00:00+00:00,43623.7504029807,35389.03037028366,1.225249002670516
2023-12-26T00:00:00+00:00,42491.1229079486,35554.46835331303,1.2005318265251446
2023-12-27T00:00:00+00:00,43436.9594269433,35710.43631000001,1.2003351077696942
2023-12-28T00:00:00+00:00,42670.6797180012,35784.99219603883,1.199081824998966
2023-12-29T00:00:00+00:00,41998.6033442431,36066.2712409243,1.175817142745838
2023-12-30T00:00:00+00:00,42204.4917744009,36333.29524781995,1.1585360423882554
2023-12-31T00:00:00+00:00,42217.1587913501,36396.85987110273,1.1653651047612088
2024-01-01T00:00:00+00:00,44049.4735534775,36456.06883364289,1.1753179841977983
2024-01-02T00:00:00+00:00,44941.160493571,36698.18525870959,1.2338310604224545
2024-01-03T00:00:00+00:00,42773.6515423729,36792.138554491736,1.1937769763400865
2024-01-04T00:00:00+00:00,44250.7452670953,37277.08188349116,1.1675860175795798
2024-01-05T00:00:00+00:00,44146.3222022209,37395.226547098726,1.1707884791531886
2024-01-06T00:00:00+00:00,43917.9798147282,37444.63949954111,1.1709606880811518
2024-01-07T00:00:00+00:00,43844.195949737,37485.99654638966,1.176061738026436
2024-01-08T00:00:00+00:00,46981.3242995324,37642.88751702895,1.1937025946713706
2024-01-09T00:00:00+00:00,46084.005795149,37866.817173051226,1.2310059016483903
2024-01-10T00:00:00+00:00,46818.1592764465,38007.01912063584,1.206538879159351
2024-01-11T00:00:00+00:00,46380.8708082992,38192.2226644444,1.2200263692267057
2024-01-12T00:00:00+00:00,42817.4305356517,38180.32562129224,1.1793215729296
2024-01-13T00:00:00+00:00,42846.9544699006,38176.70391093737,1.1223452881097076
2024-01-14T00:00:00+00:00,41888.1513068381,38182.788514934815,1.119211484513538
2024-01-15T00:00:00+00:00,42528.9192489772,38192.25112626908,1.115218281474142
2024-01-16T00:00:00+00:00,43171.4472241379,38290.63466106694,1.1209663702347208
2024-01-17T00:00:00+00:00,42689.304327294,38322.29093530087,1.114056146123374
2024-01-18T00:00:00+00:00,41261.9076177674,38512.2198935896,1.0951614760164412
2024-01-19T00:00:00+00:00,41606.8535330216,38543.11812577879,1.071045189319796
2024-01-20T00:00:00+00:00,41668.6904102864,38624.33845815213,1.0769526739830513
2024-01-21T00:00:00+00:00,41537.1123562244,38641.82749496556,1.0786727695206404
2024-01-22T00:00:00+00:00,39577.0998603156,38610.0117413616,1.0536363130158437
2024-01-23T00:00:00+00:00,39737.3143617767,38598.11269986654,1.0209723393238064
2024-01-24T00:00:00+00:00,40101.8568980129,38626.88760709885,1.0333689597950144
2024-01-25T00:00:00+00:00,39917.6611461134,38683.40629507247,1.0326200148620726
2024-01-26T00:00:00+00:00,41860.7310458796,38772.68883847811,1.0564476562520444
2024-01-27T00:00:00+00:00,42125.3014155465,38851.823189831375,1.0764485610449464
2024-01-28T00:00:00+00:00,41983.0202744009,38897.99483035601,1.0860494485017826
2024-01-29T00:00:00+00:00,43218.3470821157,39003.09800534258,1.0893612966551187
2024-01-30T00:00:00+00:00,42950.0541277031,39224.61563395722,1.1066075506870237
2024-01-31T00:00:00+00:00,42589.4708059614,39441.39112575117,1.0877383934020552
2024-02-01T00:00:00+00:00,43020.3596548802,39469.96357074303,1.075421037331036
2024-02-02T00:00:00+00:00,43155.3852030976,39533.43611648082,1.0886102810086575
2024-02-03T00:00:00+00:00,42982.3789979544,39569.8537754408,1.0888324500221982
2024-02-04T00:00:00+00:00,42576.2913050847,39595.381674722405,1.0825775491227292
2024-02-05T00:00:00+00:00,42619.2742738165,39634.6355437306,1.078798185730513
2024-02-06T00:00:00+00:00,43102.7062632963,39699.02793819855,1.0815193023577163
2024-02-07T00:00:00+00:00,44253.0314731151,39776.57351573491,1.0879536079081271
2024-02-08T00:00:00+00:00,45332.09157218,39953.03177995963,1.1240949601525343
2024-02-09T00:00:00+00:00,47176.9665137347,40167.05858112838,1.1656645807268042
2024-02-10T00:00:00+00:00,47792.8972156634,40253.37933242812,1.176995166676576
2024-02-11T00:00:00+00:00,48200.7986057861,40353.79408938695,1.1931348258526238
2024-02-12T00:00:00+00:00,49989.80371654,40613.09555284953,1.2017376251580905
2024-02-13T00:00:00+00:00,49628.0941528346,40809.94838729626,1.2161224438626337
2024-02-14T00:00:00+00:00,51844.2929193454,41306.98411294181,1.233181987111966
2024-02-15T00:00:00+00:00,51939.1472919345,41536.85764492583,1.253634884832487
2024-02-16T00:00:00+00:00,52157.3123977206,41694.728055844,1.248674720864846
2024-02-17T00:00:00+00:00,51674.8158521333,41777.32116146174,1.23583757641599
2024-02-18T00:00:00+00:00,52148.0645365283,41889.07823607568,1.2353676585662672
2024-02-19T00:00:00+00:00,51804.8051537113,42069.89120866789,1.2385062631030708
2024-02-20T00:00:00+00:00,52308.0531712449,42194.714295304,1.2301157372479223
2024-02-21T00:00:00+00:00,51744.321808007,42404.17957909097,1.2135597365825317
2024-02-22T00:00:00+00:00,51292.3252574518,42588.86955710859,1.210692823881109
2024-02-23T00:00:00+00:00,50789.1431759205,42731.6798052226,1.1951812211173136
2024-02-24T00:00:00+00:00,51578.2349164231,42793.05505645215,1.195317663481962
2024-02-25T00:00:00+00:00,51746.4789669784,42917.22188076632,1.2030892802610125
2024-02-26T00:00:00+00:00,54551.8259184687,43142.1382729683,1.213934237997997
2024-02-27T00:00:00+00:00,57049.888220339,43717.24154999344,1.293481484538186
2024-02-28T00:00:00+00:00,62460.740619813,45074.99747582296,1.3194395913588268
